gene_id,gene_name,NCBI_Entrez_id,ICGC_0492,ICGC_0491,ICGC_0459,ICGC_0443,ICGC_0498,ICGC_0500,ICGC_0497,ICGC_0501,ICGC_0452,ICGC_0447,ICGC_0441,ICGC_0440,ICGC_0437,ICGC_0438,ICGC_0435,ICGC_0436,ICGC_0434,ICGC_0432,ICGC_0428,ICGC_0425,ICGC_0427
ENSG00000235711,ANKRD34C,390616,3,15,212,18,88,22,3,111,0,13,8,684,17,7,3,14,146,0,2,1,18
ENSG00000235716,KRT18P46,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ENSG00000235717,DPP10-AS2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ENSG00000235720,RP11-340I6.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000235721,AC013268.3,NA,0,3,0,0,0,0,0,2,1,2,0,1,1,0,0,0,26,0,0,0,1
ENSG00000235724,AC009299.2,NA,1,0,2,6,0,15,0,10,0,5,2,8,0,0,3,0,0,0,1,3,1
ENSG00000235725,AC007389.3,NA,42,86,40,20,35,140,17,32,73,123,28,35,344,40,32,61,245,39,289,69,33
ENSG00000235726,AC010148.1,101927896,2,1,5,1,0,24,0,18,5,13,0,2,19,7,0,2,10,1,17,15,0
ENSG00000235728,AC007349.5,NA,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
ENSG00000235729,RP11-29O6.2,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235733,RP3-522P13.3,101928663,1,0,3,0,0,0,0,0,2,6,0,1,3,1,2,5,1,1,4,1,0
ENSG00000235736,RP1-10C16.1,NA,0,0,0,0,0,2,0,3,0,0,0,0,3,1,2,2,1,0,0,0,1
ENSG00000235737,TRIM60P19,NA,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,1,83,0,0,11,0
ENSG00000235738,RP11-419M24.2,NA,1,4,1,0,2,10,0,1,0,2,1,2,5,0,2,4,5,4,7,0,1
ENSG00000235740,RP11-436I24.1,285740,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000235748,RP11-32D17.4,NA,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,1
ENSG00000235749,RP11-634B7.4,NA,12,25,18,4,6,47,2,3,28,30,2,3,120,21,10,8,44,9,116,40,2
ENSG00000235750,KIAA0040,9674,384,531,307,589,778,787,1712,1495,200,845,2885,474,448,1586,1228,4483,390,939,1229,1253,2505
ENSG00000235751,MAGI2-IT1,NA,1,1,4,2,2,7,0,0,5,15,4,0,3,1,0,0,0,3,13,2,5
ENSG00000235756,RP11-339A11.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
ENSG00000235759,ARHGAP42P3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000235760,AC138655.4,NA,4,0,1,0,0,5,2,1,0,10,1,0,1,3,1,5,12,4,16,6,2
ENSG00000235761,RP11-293G6__B.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000235763,SNRPGP5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000235768,BRD7P5,NA,0,0,2,0,1,1,0,0,1,0,1,1,0,1,1,2,0,0,0,1,0
ENSG00000235770,LINC00607,646324,11,22,12,2,3,21,2,51,16,27,1,10,98,8,24,109,26,16,107,16,12
ENSG00000235772,AP001625.6,NA,18,8,41,0,43,52,0,10,9,13,0,31,50,33,11,0,0,4,26,12,7
ENSG00000235774,AC023347.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ENSG00000235776,AC000089.3,NA,1,2,2,1,0,0,1,1,2,0,1,0,6,3,2,5,0,0,2,0,1
ENSG00000235777,DPYD-AS2,100873933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000235778,AC130360.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
ENSG00000235779,AC079779.5,NA,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0
ENSG00000235781,XXbac-BPG249D20.9,NA,22,42,24,14,10,68,10,29,19,85,23,6,100,26,18,35,131,15,49,70,24
ENSG00000235782,RP3-333A15.1,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235784,HNRNPA1P29,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000235786,ZNRF3-IT1,NA,1,3,1,1,1,1,2,0,0,2,1,1,8,3,0,1,3,2,6,2,0
ENSG00000235787,RP11-219I21.1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000235790,RP11-73M7.6,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
ENSG00000235795,RP11-421L21.2,148867,0,4,3,3,3,7,0,1,1,3,6,2,2,6,6,6,2,0,4,7,6
ENSG00000235802,HCFC1-AS1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ENSG00000235804,RP4-535B20.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
ENSG00000235805,SOCS5P3,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
ENSG00000235808,MYL6P2,NA,1,3,4,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,3,0,0
ENSG00000235812,ADAM21P1,145241,1,0,0,0,0,0,5,1,0,0,2,0,0,1,1,2,0,0,2,2,8
ENSG00000235813,RP11-308B5.2,NA,10,18,13,7,6,26,1,4,13,37,7,1,95,5,10,12,58,12,69,47,1
ENSG00000235815,RP1-125N5.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
ENSG00000235816,PRELID1P3,NA,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,4,0,0
ENSG00000235817,RP11-543E8.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000235818,VN1R17P,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
ENSG00000235821,IFITM4P,340198,1,1,0,0,1,2,0,3,1,2,1,3,0,0,3,1,4,0,0,0,1
ENSG00000235823,LINC00263,NA,106,98,118,57,159,301,78,145,34,454,130,372,234,155,82,141,166,112,328,192,259
ENSG00000235827,TUBB8P9,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235828,RPL36AP26,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
ENSG00000235830,SRGAP3-AS4,NA,0,0,4,2,0,1,0,0,0,0,1,1,0,0,1,0,5,0,0,0,13
ENSG00000235831,BHLHE40-AS1,100507582,23,33,47,31,26,61,15,30,29,69,8,23,131,29,32,25,120,22,116,62,85
ENSG00000235832,CNN2P3,NA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ENSG00000235833,AC159540.14,NA,46,46,39,36,128,271,23,30,41,408,14,46,401,70,87,69,391,28,180,138,5
ENSG00000235834,RP1-60N8.1,101928389,20,9,9,5,7,21,0,10,2,65,0,2,63,4,4,8,1,4,17,34,2
ENSG00000235838,HSP90AB7P,NA,6,7,15,0,0,13,0,0,6,6,1,3,30,2,4,6,19,0,37,14,2
ENSG00000235842,NA,NA,0,4,1,0,0,0,0,2,1,4,0,105,0,1,6,2,1,3,0,0,0
ENSG00000235843,RP13-16H11.5,NA,1,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,2,1
ENSG00000235847,LDHAP7,NA,0,0,0,0,0,0,1,2,0,0,0,0,0,3,8,3,1,1,1,1,0
ENSG00000235848,RMDN2-AS1,101410544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000235852,AC005540.3,NA,234,112,15,4,506,799,0,8,32,1031,8,11,185,703,2,4,13,47,21,344,2
ENSG00000235855,RP11-655M14.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000235857,CTBP2P1,NA,0,2,0,2,0,1,0,0,0,0,1,0,0,1,0,3,20,0,1,5,4
ENSG00000235859,AC006978.6,222161,110,210,256,111,300,580,151,139,175,716,349,328,591,408,237,487,1130,258,543,282,386
ENSG00000235862,RP11-338C15.5,NA,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
ENSG00000235863,B3GALT4,8705,221,84,160,77,228,109,120,248,32,201,45,493,173,284,132,406,283,87,180,145,383
ENSG00000235864,HSPA8P6,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0
ENSG00000235865,GSN-AS1,57000,9,16,13,4,4,32,3,4,22,38,8,5,99,8,4,5,65,10,93,40,0
ENSG00000235868,GAPDHP31,NA,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000235869,RP1-102G20.4,NA,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
ENSG00000235872,RP11-335O4.3,NA,0,0,0,0,0,2,0,2,1,2,2,0,0,1,1,0,0,1,1,0,0
ENSG00000235874,NA,NA,1,0,10,0,0,0,0,2,0,0,0,5,0,3,0,4,1,0,0,2,0
ENSG00000235875,ARHGEF7-AS2,NA,13,5,14,6,1,4,8,9,7,10,1,6,26,7,8,12,0,3,20,0,13
ENSG00000235878,AP001468.1,101060037,134,133,108,66,72,117,8,28,19,272,26,136,194,63,30,69,108,24,49,86,34
ENSG00000235879,FAR1P1,NA,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
ENSG00000235881,AC114776.3,NA,1,14,4,0,2,3,0,2,1,6,0,0,15,1,0,1,64,0,16,8,1
ENSG00000235883,AC012379.1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235884,LINC00941,100287314,12,23,25,4,1,38,6,20,25,43,7,3,138,12,30,24,71,29,105,46,4
ENSG00000235885,AC023115.2,101930566,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
ENSG00000235887,RP11-763B22.6,NA,0,0,0,0,0,1,0,1,0,2,0,2,0,1,1,0,9,2,0,0,1
ENSG00000235888,AF064858.8,NA,0,4,8,0,0,0,1,16,4,6,2,4,11,1,11,6,2,3,2,1,3
ENSG00000235890,TSPEAR-AS1,54082,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,3,1,0,0,0,0
ENSG00000235892,PKMP2,NA,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
ENSG00000235893,RP11-460E7.8,NA,0,11,0,0,0,6,2,0,0,10,0,1,110,3,0,0,115,0,8,3,0
ENSG00000235897,TM4SF19-AS1,NA,23,11,26,8,7,25,12,34,8,45,25,19,50,31,6,20,104,7,46,25,12
ENSG00000235899,RP11-345L23.1,101927171,1,0,5,0,1,1,0,1,0,0,0,0,2,1,0,1,2,1,0,0,0
ENSG00000235902,RP11-626E13.1,NA,0,0,8,0,3,0,0,0,0,0,0,21,29,2,1,0,8,15,0,0,0
ENSG00000235903,CPB2-AS1,100509894,1,1,10,3,0,4,2,38,0,3,2,6,4,3,0,2,8,5,2,0,6
ENSG00000235904,RBMS3-AS3,100873979,0,2,3,1,0,0,0,1,0,0,0,1,0,1,0,7,12,0,0,0,2
ENSG00000235907,RP4-580O19.2,NA,5,1,4,0,14,6,0,2,0,1,1,0,4,3,1,8,1,3,4,4,0
ENSG00000235908,RHOA-IT1,NA,7,8,9,2,3,7,0,1,4,6,1,5,11,1,5,3,13,3,7,1,0
ENSG00000235910,APOA1-AS,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000235911,AC019055.1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235912,RP1-159A19.3,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000235916,RP13-444K19.1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235917,RP11-39K24.14,NA,9,8,3,1,2,17,1,0,2,17,0,4,37,10,3,5,8,5,36,9,0
ENSG00000235919,ASH1L-AS1,645676,102,50,77,63,30,94,44,56,19,120,69,95,164,92,35,72,102,32,178,49,115
ENSG00000235920,AC073109.2,NA,3,12,58,56,11,47,3,2,33,23,5,3,30,2,15,4,990,8,43,12,4
ENSG00000235924,ZNRF2P3,NA,0,0,0,0,1,2,1,1,1,0,0,0,3,0,2,1,1,1,2,1,2
ENSG00000235927,NEXN-AS1,374987,15,23,20,6,5,21,3,9,22,42,26,2,109,21,23,35,54,22,98,45,3
ENSG00000235929,TPT1P14,NA,0,0,2,1,0,0,1,0,1,0,1,1,0,2,0,1,0,1,1,1,0
ENSG00000235930,HSPE1P12,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235931,C10orf40,NA,11,15,12,2,5,33,5,4,9,28,1,10,126,8,6,6,49,6,79,32,9
ENSG00000235933,RP5-1185H19.2,NA,1,3,4,2,3,3,0,10,0,0,0,7,11,1,4,12,17,2,2,0,3
ENSG00000235934,AC007405.8,NA,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0
ENSG00000235937,AC008280.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000235938,RP11-157L3.4,NA,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0
ENSG00000235944,ZNF815P,NA,69,42,65,66,11,222,149,99,38,89,386,70,78,127,42,340,28,115,151,61,176
ENSG00000235945,AC002543.2,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
ENSG00000235946,LL0XNC01-240C2.1,NA,0,0,0,0,0,0,3,0,0,17,0,13,0,0,0,0,38,0,12,11,0
ENSG00000235947,EGOT,100126791,0,1,2,4,1,19,0,20,3,6,0,9,0,0,6,9,5,4,2,8,23
ENSG00000235949,AC061961.2,NA,5,0,2,2,2,18,2,5,1,20,4,0,19,2,1,4,12,5,6,5,10
ENSG00000235950,DUX4L15,NA,0,1,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,10,0
ENSG00000235954,TTC28-AS1,284900,297,183,420,292,178,559,224,397,52,300,327,228,640,269,373,496,552,221,429,271,688
ENSG00000235955,CICP20,NA,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0
ENSG00000235957,COX7CP1,NA,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0
ENSG00000235959,AC009237.17,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0
ENSG00000235961,PNMA6C,100287428,290,26,42,119,13,268,332,597,9,259,149,21,112,287,294,497,81,285,233,105,567
ENSG00000235962,RP11-462L8.2,NA,0,3,15,1,0,0,0,0,0,0,4,0,3,3,1,0,0,1,0,1,1
ENSG00000235963,MCCD1P1,NA,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,4,0,0
ENSG00000235964,FXYD6P2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000235968,AC079112.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
ENSG00000235974,VN2R19P,NA,0,0,1,0,0,17,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0
ENSG00000235975,RP1-106C24.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000235978,AC018816.3,NA,2,5,1,0,0,7,4,6,0,0,1,0,7,1,12,3,5,10,1,2,1
ENSG00000235982,AC007875.3,NA,11,18,6,8,5,43,5,7,3,41,7,16,69,7,16,9,74,4,21,21,1
ENSG00000235984,GPC5-AS1,100873969,2,0,0,160,112,0,0,3,23,38,0,1,0,9,2,43,24,63,19,97,88
ENSG00000235988,RP11-495P10.4,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000235989,MORC2-AS1,150291,3,2,17,1,9,12,2,29,4,14,3,8,15,137,4,71,94,2,25,13,24
ENSG00000235992,GRAMD4P2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
ENSG00000235995,UBE2V1P6,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235996,RP11-97N19.2,NA,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,5,0,0,0,0
ENSG00000235997,AC109642.1,NA,5,5,5,3,7,10,4,18,6,10,4,6,27,9,10,70,11,6,20,7,2
ENSG00000235999,RP11-403I13.8,NA,62,167,200,37,63,291,12,134,51,187,118,104,128,89,110,118,277,48,128,122,53
ENSG00000236008,AC011747.4,NA,3072,3032,2901,1082,2161,7548,1191,1818,3147,9851,1208,2083,20880,2797,2010,3203,13140,2346,11101,10312,1068
ENSG00000236009,RP11-293F5.1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
ENSG00000236012,HIGD1AP12,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000236013,RP3-332B22.1,NA,1,3,5,0,3,4,0,5,0,6,10,3,0,3,10,2,0,7,0,14,33
ENSG00000236015,AC011290.5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000236016,RP1-3J17.3,NA,5,7,5,1,2,15,1,2,15,19,2,0,34,6,8,4,31,3,42,24,3
ENSG00000236017,ASMTL-AS1,80161,15,154,32,12,13,171,7,37,127,117,4,17,172,18,17,29,195,13,282,68,19
ENSG00000236021,RP11-195C7.1,101930532;101930156,5,2,21,2,4,9,2,5,4,17,4,6,1,8,0,7,34,2,5,15,21
ENSG00000236022,RP11-160E2.16,NA,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000236028,RP11-323C15.2,101927355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
ENSG00000236029,AL953854.2,NA,53,25,16,165,53,628,7,30,49,193,44,44,945,202,127,633,207,317,87,299,7
ENSG00000236031,RP11-269F20.1,NA,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
ENSG00000236035,RP11-90O23.1,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000236039,AC019117.2,NA,0,0,1,39,0,8,10,1,2,1,12,5,0,0,1,1,0,6,6,5,77
ENSG00000236041,COX6CP18,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236042,RP1-203C2.2,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,2
ENSG00000236043,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000236044,FABP5P2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000236045,RP3-467K16.7,NA,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,33,0,1,0,0
ENSG00000236047,AC073410.1,NA,13,40,16,5,7,42,8,5,7,43,2,7,69,5,10,14,40,7,42,10,0
ENSG00000236048,AC013470.6,NA,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000236049,AC104777.2,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000236051,MYCBP2-AS1,100874212,0,3,8,3,3,11,10,3,0,7,0,11,6,10,8,31,11,12,12,8,21
ENSG00000236053,LINC01067,NA,8,54,20,18,18,43,31,23,18,92,79,14,119,24,21,54,208,17,98,25,31
ENSG00000236055,RP11-423O2.2,NA,4,2,3,4,12,59,9,4,8,19,4,4,16,23,9,7,19,11,27,32,2
ENSG00000236056,GAPDHP14,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ENSG00000236058,RP11-215A21.2,NA,1,1,7,2,1,1,3,4,0,3,0,5,3,7,5,1,2,0,0,1,2
ENSG00000236060,HSPB1P1,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ENSG00000236064,RP6-191P20.4,101928335,3,0,0,1,1,0,9,324,0,1,0,4,0,1,1855,3,0,0,15,2,0
ENSG00000236066,RP11-389O22.1,NA,0,0,0,0,0,1,0,3,0,1,0,0,0,2,1,0,6,1,1,1,0
ENSG00000236068,AC016561.1,NA,0,0,10,16,3,1,0,0,0,0,0,0,4,0,1,5,0,0,4,1,0
ENSG00000236069,RP5-1011O1.3,NA,85,119,105,26,42,213,11,16,88,290,13,34,882,41,37,58,343,53,275,221,27
ENSG00000236072,RP11-281B1.2,NA,12,32,0,0,19,12,0,2,0,85,0,0,42,18,0,0,29,3,32,14,0
ENSG00000236073,RP11-487E1.2,NA,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000236077,RP11-232D9.2,NA,0,4,0,0,0,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
ENSG00000236078,AC095067.1,101929086,31,24,39,18,21,81,11,14,19,89,15,13,142,22,35,34,92,31,91,24,13
ENSG00000236081,AC074389.9,101927125,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0
ENSG00000236083,OR13E1P,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000236085,ACTG1P4,NA,7,9,0,5,1,15,15,0,2,0,2,3,52,0,11,9,31,5,59,5,0
ENSG00000236086,HMGN2P28,NA,4,20,3,4,2,35,0,2,5,22,0,1,31,6,6,3,28,6,22,17,1
ENSG00000236088,COX10-AS1,100874058;100506974,25,51,28,48,71,148,26,18,13,185,23,59,267,115,35,35,187,48,89,111,39
ENSG00000236090,LDHAP3,NA,0,1,0,0,0,0,4,5,0,0,0,0,0,2,4,1,1,1,1,0,1
ENSG00000236092,NA,NA,0,2,1,0,12,26,1,0,2,22,0,0,0,7,3,2,202,1,5,1,0
ENSG00000236094,LINC00545,440132,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
ENSG00000236095,RP11-49O14.2,NA,19,3,5,0,13,22,0,2,9,15,1,2,31,0,1,7,8,3,15,12,8
ENSG00000236098,RP11-148B18.4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000236103,NA,NA,0,2,4,0,0,0,2,0,0,0,0,1,3,0,0,0,3,1,5,4,3
ENSG00000236104,ZBTB22,9278,355,185,398,199,265,829,283,447,54,445,676,687,370,396,349,516,310,181,264,360,801
ENSG00000236105,AC000110.1,100533975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000236106,AC010729.2,NA,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000236107,AC010127.3,NA,11,9,20,2,3,35,1,3,22,35,0,5,131,9,7,7,86,12,93,55,7
ENSG00000236108,RP11-383G10.1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236111,RP11-630I5.1,NA,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1
ENSG00000236114,RP11-517P14.7,NA,5,3,3,3,1,35,2,0,2,25,2,5,21,17,24,16,16,10,6,16,0
ENSG00000236119,AP000688.15,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236120,RP11-733O18.1,NA,0,0,3,2,0,0,0,1,2,0,0,3,0,0,0,15,6,0,1,0,3
ENSG00000236121,HAUS6P2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236124,HMGN2P23,NA,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0
ENSG00000236130,RP11-23B15.1,101928337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000236132,CTA-440B3.1,NA,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0
ENSG00000236133,LINC01069,101927176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ENSG00000236136,ADORA2BP,NA,0,0,0,0,10,1,0,1,0,1,0,5,5,1,3,2,0,1,0,1,0
ENSG00000236137,RP11-27K13.3,101929099,1,2,9,0,4,20,3,8,4,14,19,10,11,4,5,23,29,5,1,5,5
ENSG00000236138,RP11-413E6.7,NA,7,4,1,3,4,2,6,3,2,6,1,2,23,2,0,13,18,3,10,5,1
ENSG00000236140,RP11-89F3.2,NA,0,0,1,0,1,2,1,0,0,1,0,1,0,3,0,2,3,0,3,0,0
ENSG00000236144,AD000090.2,100506469,305,174,261,193,119,644,202,256,135,626,398,320,721,588,181,257,749,278,564,274,313
ENSG00000236145,AC079988.3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000236146,RP11-65J3.6,NA,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1
ENSG00000236148,AC114752.2,NA,0,1,3,0,0,1,0,0,0,1,1,2,4,2,2,2,0,1,1,1,0
ENSG00000236152,MRPS36P1,NA,0,2,0,1,1,2,0,0,0,8,0,0,3,0,0,1,0,0,1,5,0
ENSG00000236153,AC104076.3,NA,0,0,1,0,0,0,0,4,0,2,0,0,0,0,1,0,3,0,0,2,3
ENSG00000236154,RP11-343J3.2,NA,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,4,0,2,0,0,2
ENSG00000236155,RP11-231P20.2,101928303,34,34,50,19,94,148,7,28,24,126,38,67,137,51,31,67,104,22,124,114,90
ENSG00000236156,CHCHD4P3,NA,6,4,3,0,0,12,4,2,0,11,3,3,7,4,2,5,8,3,6,3,4
ENSG00000236157,RP11-187C18.4,NA,3,0,13,1,0,35,0,4,0,6,9,0,0,10,0,6,0,0,5,0,17
ENSG00000236158,RFC3P1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000236159,RP3-343K2.4,NA,3,0,0,0,1,4,1,3,0,2,0,1,5,2,1,1,1,0,3,0,0
ENSG00000236162,AC092687.3,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ENSG00000236163,NA,NA,98,114,216,42,28,296,22,74,93,203,44,126,323,49,47,66,247,45,236,258,34
ENSG00000236165,PRADC1P1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000236166,RP3-523C21.2,NA,2,0,1,4,1,22,7,5,3,5,5,1,1,4,2,16,40,3,7,15,16
ENSG00000236167,GAPDHP57,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
ENSG00000236169,LINC00418,NA,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
